,Image,Accuracy,F1,Jaccard,Recall,Precision
0,IMG_3496bfree_pMLnY9FjRH_0,0.9684371948242188,0.9404448283308141,0.8875845765060733,0.9102030011285581,0.9727653111365904
1,active-cold-female-girl-41371_0,0.9789619445800781,0.9482844309411952,0.9016548379043475,0.9257401270620114,0.9719541732344008
2,adult-black-body-costume-41944_0,0.995208740234375,0.9907483794932234,0.9816663747299585,0.99373485430581,0.9877798014217731
3,adult-caucasian-child-daughter-41316_0,0.9862632751464844,0.9909659939037393,0.9820937529524671,0.989568302068302,0.9923676395958215
4,american-football-player-uniform-helmet-athlete-159776_0,0.9903793334960938,0.9920751633986928,0.9842749452865365,0.9984440719774833,0.9857869922253099
5,american-football-running-back-runner-football-159662_0,0.9943695068359375,0.9954896592186965,0.9910198220999988,0.9974098181974049,0.9935768792050702
6,attractive-beautiful-body-smiling-41244_0,0.9727592468261719,0.980253352173901,0.9612714631262678,0.9867227077882313,0.973868275449036
7,attractive-beautiful-brunette-cute-41539_0,0.9957771301269531,0.9955104573493448,0.9910610465116279,0.9986005451364875,0.9924394346152602
8,author-jewellery-lipstick-eyelashes_0,0.9965248107910156,0.9979499850355658,0.995908357998464,0.9997970989661065,0.9961096835636377
9,baby-birth-born-care-41167_0,0.9543418884277344,0.943644265313137,0.8933015974896591,0.8955369271466361,0.9972135699145163
10,baby-caucasian-child-daughter-53590_0,0.9199752807617188,0.9440911683341418,0.8941029187573827,0.9729515941201028,0.9168935778106785
11,baby-girl-shy-emotions-160477_0,0.9907608032226562,0.9939737752233087,0.9880197461492041,0.9930793095219155,0.9948698536663114
12,ballerina-in-the-city-girl-beautiful-cute-161000_0,0.9853286743164062,0.9186926557016618,0.8496128880894659,0.8924302788844621,0.946547593116968
13,basketball-dunk-blue-game-163452_0,0.9957427978515625,0.9818713450292399,0.9643882825962091,0.9941120357882964,0.9699284315927982
14,bass-guitar-musician-instrument-guitarist-159260_0,0.8593902587890625,0.8539214520667381,0.7450810885576956,0.9947646396188436,0.748014275002083
15,bath-shower-bathroom-clean-160833_0,0.819793701171875,0.44300334858274776,0.28452427831460336,0.28458893214767234,0.9992021700973353
16,beauty-brunette-cute-equipment-41369_0,0.9647941589355469,0.972621148968361,0.9467015483058727,0.9990492674483801,0.9475552164438356
17,beauty-cold-elegance-face-41207_0,0.9678840637207031,0.9788187936348198,0.9585162628666598,0.9759680510540945,0.981686238689524
18,black-and-white-man-person-street_0,0.9984092712402344,0.9673325499412455,0.9367319071461083,0.9594405594405594,0.9753554502369668
19,borderline-depression-psycholgie-personalities_0,0.9939842224121094,0.9941822930692923,0.9884318860353719,0.9934969180405226,0.9948686143782164
20,bride-groom-wedding-couple-50688_qTdVRv7SPW_0,0.9930419921875,0.9902407704654895,0.9806701850321103,0.9863460493077095,0.994166371225062
21,business-lady-business-girl-businessman-157660_0,0.9961318969726562,0.992292841615615,0.9847035751998793,0.9933801037877981,0.9912079568749526
22,call-calling-cell-cellphone-41541_0,0.9801521301269531,0.9889539240850312,0.97814921361527,0.9935671017831244,0.9843833867975166
23,car-toy-childhood-child-163768_0,0.9732589721679688,0.9670932186681437,0.9362831536657638,0.9532834826386318,0.9813089454129751
24,celebration-christmas-claus-decoration-41513_0,0.9950141906738281,0.9945917315976115,0.9892416472544387,0.9968315057812578,0.992361999917427
25,child-childrens-baby-children-s_0,0.9897727966308594,0.990927579684005,0.9820182969362021,0.9934185975506327,0.9884490231289578
26,child-girl-read-learn-159543_0,0.9427261352539062,0.9362598174485248,0.8801583627336729,0.9561417199937569,0.917187915890338
27,concentration-curiosity-curious-education-41327_0,0.9901046752929688,0.9930486327727218,0.9861932413947274,0.9928570663065728,0.9932402731765891
28,cooking-smoking-cigarette-kitchen_0,0.9827957153320312,0.9817849901857042,0.9642216827708759,0.9699155720829277,0.9939485132969154
29,costume-aggressive-demon-devil-41662_0,0.9939689636230469,0.9949460884130845,0.9899430039948093,0.9977048486674659,0.9922025426214248
30,dance-scene-free-license-cc0_0,0.983673095703125,0.9302908889540376,0.869667164042754,0.8739786394099825,0.9943595278715922
31,delicate-arch-night-stars-landscape_0,0.99334716796875,0.0,0.0,0.0,0.0
32,disgust-disgusted-expression-female-41530_0,0.9898452758789062,0.9917935754362167,0.9837207453476924,0.9986218113868178,0.9850580836379892
33,dive-diver-diving-mask-41509_0,0.9924736022949219,0.9960645705634664,0.9921599949137321,0.9983566310536753,0.9937830103444021
34,doll-boy-cheeky-toys-160472_0,0.9838027954101562,0.9917147986262879,0.9835657582548585,0.9847320553211112,0.99879727854793
35,dots-dotted-color-cute-41512_0,0.530426025390625,0.6461253636604073,0.47724164875952335,0.9977980217711718,0.47774480712166173
36,family-outdoor-happy-happiness-160994_0,0.9860382080078125,0.9768878111620506,0.9548198348331667,0.968072590738423,0.985865048815927
37,fashion-man-person-model_0,0.9892120361328125,0.9891439539347409,0.978521083971321,0.9942200100320253,0.9841194668296223
38,fashion-person-woman-apple_0,0.9883880615234375,0.9920147742416134,0.984156065874123,0.9961907872899796,0.9878736265745738
39,fashion-woman-graffiti-girl_0,0.9927711486816406,0.9891147631383946,0.9784639512682971,0.9957209108677298,0.9825956951450548
40,girl-about-red-blue-eyes-90757_0,0.9612693786621094,0.9443747431858649,0.894611735641848,0.9110859752423438,0.9801883359112
41,girl-back-water-rock-160453_0,0.9956398010253906,0.9828894777024295,0.9663546450017662,0.9936739512077002,0.9723365814649172
42,girl-black-and-white-light-ptofile-611233_0,0.9908599853515625,0.9891224406410315,0.9784789774819685,0.993823781633733,0.9844653701561596
43,girl-black-dress-portrait-hair-157606_0,0.9919090270996094,0.9940726540034038,0.9882151608261056,0.998091988596826,0.9900855614377885
44,girl-dreaming-pretty-nice-40549_0,0.9384574890136719,0.9238582034255078,0.8584911452805529,0.996913737433411,0.8607788644198973
45,girl-eyes-makeup-sexy-60883_0,0.8094406127929688,0.7939208422372751,0.6582659497325178,0.6615424807843029,0.992532079052688
46,girl-indian-dance-red-163324_0,0.9920654296875,0.9902004202512085,0.9805910401522857,0.9942758203080649,0.9861582928248344
47,girl-lake-dress-white-160598_0,0.9970932006835938,0.9971796997601634,0.9943752629675285,0.9980588710334659,0.9963020760145255
48,girl-lavender-cos-flowers-160555_0,0.9583358764648438,0.9283088717935253,0.8662093464812887,0.886438850724565,0.9743303571428571
49,girl-long-hair-white-beauty_0,0.9842681884765625,0.9884208043666258,0.9771066947929389,0.9951434628975265,0.9817883657498564
50,girl-march-snow-white-forest-160639_0,0.9864540100097656,0.9883503872815493,0.9769690759093032,0.9895938035830426,0.9871100917431193
51,girl-peasant-woman-tradition-water-157885_0,0.9865837097167969,0.9842955315719204,0.969076697176721,0.9829042297985428,0.9856907777062317
52,girl-rabbit-friendship-love-160933_0,0.9500312805175781,0.9628408758875608,0.9283444107108668,0.998194255733385,0.9299060811625333
53,girl-water-flowers-beauty-160673_0,0.9905548095703125,0.9856395503949703,0.9716857067709584,0.9974995304282495,0.9740582800284293
54,girls-woman-female-beautiful-39653_0,0.9981575012207031,0.9983727676089791,0.9967508223850174,0.9975896800603253,0.9991570855389595
55,grandpa-old-shepherd-buffalo-46152_0,0.9788093566894531,0.9030456409808884,0.8232299124900557,0.9932808600499136,0.82784
56,healthy-person-woman-sport_0,0.9868659973144531,0.9832479430926351,0.9670479016126716,0.9908798493704154,0.9757327024286611
57,hot-chocolate-winter-chocolate-hot_0,0.6325950622558594,0.49457648287407047,0.3285297972614964,0.3290873157207405,0.9948697377865979
58,human-man-face-fog_0,0.9897956848144531,0.9922122688062792,0.9845448977941091,0.9982016706304111,0.9862943134133989
59,ingrid-bergman-star-movie-actress-53492_0,0.9499931335449219,0.9726343389049978,0.9467265412281058,0.9988637630452866,0.9477471979821404
60,kid-enjoy-sun-set-157878_0,0.9950141906738281,0.9893949352093019,0.9790124448012846,0.9895796136990749,0.9892103256372398
61,kids-children-girls-hiding-50574_0,0.9942588806152344,0.9882789074851442,0.9768293997197974,0.9922276956759716,0.9843614248479583
62,landscape-nature-man-person_0,0.9793014526367188,0.9551829520112332,0.9142107260308626,0.9859832207898507,0.9262486784352674
63,laptop-eyes-technology-computer_0,0.9697990417480469,0.9808445619799517,0.9624091923460425,0.9680767228492145,0.993953689083295
64,man-hands-photographer-cameras_0,0.8082084655761719,0.852318022799839,0.7426430315470492,0.9998001529863346,0.7427532893052783
65,man-person-blue-color_0,0.997528076171875,0.9957078702293111,0.9914524277479522,0.9995611468695144,0.991884188022909
66,man-person-jumping-desert_0,0.9959526062011719,0.9130684145841869,0.8400422131765415,0.8664282382211165,0.9650155871146519
67,mexico-lake-man-wakeboard-46537_0,0.9878463745117188,0.9162680683311433,0.8454748278203511,0.8701642290221135,0.9675306654825998
68,model-fashion-attractive-female-39657_0,0.9831504821777344,0.9820216944461404,0.9646784112082271,0.9670602759273066,0.9974533247341701
69,motorbike-racing-motorcycle-race-51388_0,0.6959228515625,0.6204696516654922,0.44976875819700424,0.9780840013209643,0.4543476744996862
70,norway-mountain-sky-blue_0,0.9833488464355469,0.9570344413493056,0.9176088638894656,0.9317489218974605,0.983730624468817
71,old-man-field-farm-hat-161868_0,0.9965400695800781,0.9975508925605999,0.9951137520673623,0.9995075944093027,0.9956018368798913
72,people-portrait-child-poverty-141651_0,0.9884109497070312,0.9917676515857703,0.9836697395651356,0.9865971544562036,0.996992628671363
73,people-woman-girl-technology_0,0.9878807067871094,0.9934460386388718,0.9869774267198446,0.9881074515146789,0.9988426262014494
74,person-woman-sitting-old_0,0.9795608520507812,0.9194358403753045,0.8508850050094623,0.8652855606497991,0.9808161170281021
75,pexels-photo-103123_0,0.9945297241210938,0.9768523002421308,0.9547519878833776,0.9900206131597029,0.9640296938222831
76,pexels-photo-103126_0,0.9906883239746094,0.9302192618850232,0.8695419806530917,0.984032901899117,0.8819862308234401
77,pexels-photo-104514_0,0.9918708801269531,0.944759830987376,0.8953031345190134,0.9919438245060149,0.9018608334158171
78,pexels-photo-104516_0,0.9821739196777344,0.960755166998396,0.924474326442875,0.9572100339709155,0.9643266572257064
79,pexels-photo-106567_0,0.9971466064453125,0.9924968904225014,0.98510553564317,0.9994949188839728,0.9855961749178205
80,pexels-photo-106829_0,0.9782180786132812,0.9102116551875963,0.8352187463927047,0.8383639418341927,0.995528343423225
81,pexels-photo-10988_0,0.9961204528808594,0.9931808581256412,0.9864540877487413,0.9943876797486539,0.9919769622287704
82,pexels-photo-113696_0,0.9784164428710938,0.9806267377042445,0.9619898559000369,0.9786363046137654,0.9826252839174083
83,pexels-photo-113697_0,0.986328125,0.9880347473074843,0.9763524436028214,0.9929941819499527,0.9831246055210444
84,pexels-photo-11392_0,0.9602470397949219,0.9654303049603746,0.9331708724789175,0.9631649666730651,0.9677063243998137
85,pexels-photo-119972_0,0.9438018798828125,0.9283386354571014,0.8662611774318006,0.9672785881542002,0.8924125805456059
86,pexels-photo-120066_0,0.9895553588867188,0.953226963681711,0.9106338533846857,0.9199723019091899,0.9889759313742866
87,pexels-photo-123335_0,0.9605789184570312,0.8541425546930135,0.7454178163184864,0.7935483870967742,0.9247555012224938
88,pexels-photo-12703_0,0.994384765625,0.9945757915217263,0.9892101096581247,0.9977524102442775,0.9914193358801058
89,pexels-photo-127712_0,0.9851150512695312,0.9824925070442757,0.9655874908500824,0.9958523962416889,0.9694863326042875
90,pexels-photo-136422_0,0.9839363098144531,0.9474590440066378,0.9001635885156121,0.9613368780858337,0.9339761881334252
91,pexels-photo-139106_0,0.99444580078125,0.9863726554602972,0.9731117266851339,0.995578899637243,0.9773351138808517
92,pexels-photo-157131_0,0.9983596801757812,0.9909913684739797,0.9821435986877621,0.9947007612398536,0.9873095387184304
93,pexels-photo-160097_0,0.9911079406738281,0.9533305303621838,0.9108229082979455,0.9747389969293756,0.9328422537418698
94,pexels-photo-160323_0,0.9839286804199219,0.9853895372024067,0.9711998578108337,0.9846826678495436,0.9860974221580576
95,pexels-photo-163569_0,0.9556846618652344,0.9640334989705722,0.930564355133707,0.9849806722635911,0.9439587223825576
96,pexels-photo-167469_0,0.9654617309570312,0.9608567080552001,0.9246623786185606,0.9965295214864768,0.9276495926272205
97,pexels-photo-167623_0,0.7762908935546875,0.8270853604599734,0.7051539238902548,0.9907881630721194,0.7098075336676907
98,pexels-photo-168335_0,0.9929084777832031,0.9739332837892789,0.9491909915819394,0.9643997667379411,0.9836571687531864
99,pexels-photo-169047_0,0.9967193603515625,0.9952601933400205,0.9905651062522627,0.9969635404014752,0.9935626568070778
100,pexels-photo-174541_0,0.9938697814941406,0.5579092159559835,0.3868752384586036,0.387318563789152,0.9970501474926253
101,pexels-photo-175687_0,0.9928474426269531,0.9901564985484116,0.9805048971698309,0.9985916387818204,0.9818626685407882
102,pexels-photo-176102_0,0.9874725341796875,0.9791094147582697,0.9590738017497071,0.9702830486036689,0.9880978365538936
103,pexels-photo-177328_0,0.9963417053222656,0.9977813919163083,0.9955726064836615,0.9973729852230419,0.9981901332173043
104,pexels-photo-179763_0,0.9994087219238281,0.9935745968577707,0.9872312381580032,0.9985834513790518,0.9886157399769016
105,pexels-photo-185929_0,0.9797782897949219,0.98713133995742,0.9745896767266173,0.9949059484429134,0.9794772973623991
106,pexels-photo-186469_0,0.9885711669921875,0.9800322576345291,0.9608463257491603,0.9672678954361869,0.9931380097526712
107,pexels-photo-186787_0,0.9587554931640625,0.9283442023222522,0.8662708719851577,0.8838160136286201,0.9775972530463548
108,pexels-photo-190519_0,0.9967575073242188,0.9962815846573809,0.9925907200948387,0.9963687590781023,0.9961944254894756
109,pexels-photo-191153_0,0.9766044616699219,0.9673715851355306,0.9368051190635658,0.9480588548129765,0.9874875092323065
110,pexels-photo-194749_0,0.9942283630371094,0.9755766840465545,0.952317922536321,0.981040192195312,0.9701736924904485
111,pexels-photo-194916_0,0.9686622619628906,0.8912568667681514,0.8038443170964661,0.8084968419030236,0.9928921134902378
112,pexels-photo-206010_0,0.9910850524902344,0.962518644448365,0.9277454860252288,0.9408647665631957,0.9851927244073807
113,pexels-photo-206272_0,0.9502906799316406,0.9206998326487145,0.8530526173346265,0.937931633045268,0.9040897791375848
114,pexels-photo-206281_0,0.9955215454101562,0.9877060338869458,0.9757106798526917,0.9884927372193926,0.9869205817725227
115,pexels-photo-206291_0,0.9746551513671875,0.9520641837780119,0.9085138317062088,0.9700796894756962,0.9347056156853856
116,pexels-photo-206306_0,0.9887886047363281,0.9875613152247977,0.975428270447876,0.9974352398050782,0.9778809645542248
117,pexels-photo-206326_0,0.986358642578125,0.9450893679749401,0.8958951965065503,0.952460538532962,0.9378314134211008
118,pexels-photo-206345_0,0.9914207458496094,0.8944181024365054,0.8090021231422505,0.9878668464170901,0.817121290101218
119,pexels-photo-206385_0,0.9614295959472656,0.9206052563387801,0.8528902533063683,0.8966318945210927,0.9458957933293531
120,pexels-photo-206432_0,0.9954414367675781,0.9944356231869211,0.9889328282875057,0.9951909634848739,0.9936814286113101
121,pexels-photo-206454_0,0.9665489196777344,0.9602595884109727,0.9235570510752923,0.9930170870473994,0.9295942720763724
122,pexels-photo-206464_0,0.8724479675292969,0.8497274267557717,0.7387183233963415,0.9819065622468269,0.7489127076550134
123,pexels-photo-206497_0,0.9922943115234375,0.9823645475022262,0.9653403338995556,0.9895349655269453,0.9752972991713761
124,pexels-photo-206509_0,0.9215469360351562,0.9591500282052707,0.921506513135045,1.0,0.921506513135045
125,pexels-photo-206514_0,0.9690132141113281,0.9600157515197755,0.9231060498490141,0.9745362967700671,0.9459215644430649
126,pexels-photo-206584_0,0.9911880493164062,0.980687879345227,0.9621075424034644,0.9793451218086794,0.982034323984931
127,pexels-photo-206595_0,0.93438720703125,0.9169651736489943,0.846662684651113,0.9864247283907019,0.856644176648867
128,pexels-photo-207188_0,0.9940605163574219,0.9389866374074218,0.8849903973999114,0.9344096084854157,0.9436087264708198
129,pexels-photo-207720_0,0.9792022705078125,0.957518427901323,0.9184991404439794,0.9359890319140833,0.9800615698722346
130,pexels-photo-207858_0,0.9631614685058594,0.8286945878346016,0.7074965924579737,0.7318586289008647,0.9550639898597538
131,pexels-photo-208215_0,0.9907302856445312,0.9493686710838855,0.9036173250832936,0.9822367853755282,0.9186290322580645
132,pexels-photo-209933_0,0.9634056091308594,0.9584446976161907,0.9202052885935069,0.934129309544115,0.9840597758405978
133,pexels-photo-210835_0,0.7606925964355469,0.7977157450430958,0.6635001180080246,0.7502031756043717,0.851653458734104
134,pexels-photo-211040_0,0.9960136413574219,0.9900252947072018,0.9802476136471033,0.9983444346051669,0.9818436547454514
135,pexels-photo-211046_0,0.9922027587890625,0.9738899391957487,0.9491086545164824,0.9919850109295305,0.9564431955038137
136,pexels-photo-211047_0,0.9972801208496094,0.9477311047577157,0.9006548697227253,0.9950738916256158,0.9046885934219734
137,pexels-photo-213839_0,0.9890518188476562,0.8633333333333333,0.7595307917888563,0.760486577181208,0.9983480176211453
138,pexels-photo-215323_0,0.8933982849121094,0.5032618163073039,0.3362390442032256,0.803496424111704,0.3663655891715624
139,pexels-photo-215964_0,0.9918403625488281,0.98918588249569,0.9786031530089628,0.9959785795732204,0.9824852118546192
140,pexels-photo-216528_0,0.993682861328125,0.9910331384015595,0.982225656877898,0.9974712242762469,0.9846776276147026
141,pexels-photo-216777_0,0.9538497924804688,0.9604110082136196,0.9238372239429881,0.9994347165750636,0.9243202045842492
142,pexels-photo-219582_0,0.9939842224121094,0.9949337077099523,0.9899184912897555,0.9921256815546172,0.99775767416686
143,pexels-photo-219619_0,0.9927864074707031,0.9570334689055008,0.9176070759444033,0.9440559440559441,0.9703727595263327
144,pexels-photo-220418_0,0.9864578247070312,0.9801066953578553,0.9609894396764871,0.9826838367493708,0.9775430359937403
145,pexels-photo-220453_0,0.9927597045898438,0.9931788450756868,0.9864501160092808,0.9954326386237402,0.9909352342567824
146,pexels-photo-220578_0,0.9881477355957031,0.986646954413983,0.9736458174292161,0.9910296479201561,0.9823028539643147
147,pexels-photo-226634_0,0.8790092468261719,0.696560631427888,0.5344020199351155,0.5842025868986103,0.8624292246096988
148,pexels-photo-226647_0,0.9963912963867188,0.9930054418549628,0.98610805174971,0.9921251699072159,0.9938872772482387
149,pexels-photo-227288_0,0.9940643310546875,0.9869825653381522,0.9742996828752643,0.9863389348716662,0.98762703634872
150,pexels-photo-234315_7WXyWcl8Az_0,0.9946212768554688,0.9727114379717438,0.9468726450640542,0.9685127375033723,0.9769467013956381
151,pexels-photo-235441_0,0.9641952514648438,0.9511013399462354,0.9067618981394101,0.9885743372032577,0.9163654981327551
152,pexels-photo-235446_0,0.9824180603027344,0.9698330311618439,0.9414328555453898,0.9876818066683553,0.9526179087589364
153,pexels-photo-235496_0,0.9860458374023438,0.9783475985841295,0.9576129779837775,0.9857108778625954,0.9710935113158328
154,pexels-photo-235501_0,0.9914703369140625,0.9853313565215109,0.971086830025215,0.9969864323075698,0.9739456346941952
155,pexels-photo-235553_0,0.9699058532714844,0.9436479874281224,0.8933082686429904,0.9855420608158515,0.9051704054924424
156,pexels-photo-235554_0,0.9776992797851562,0.9782511644518519,0.957428215640725,0.9950051084118515,0.9620520850864548
157,pexels-photo-235731_0,0.9954681396484375,0.9388637299300124,0.8847720659553832,0.919185812172511,0.9594026083298275
158,pexels-photo-235922_0,0.994415283203125,0.9754378900744917,0.952053448614659,0.9747837167192006,0.9760929420455309
159,pexels-photo-236214_0,0.9836006164550781,0.9877068517358818,0.9757122760631176,0.998473706119051,0.9771697248485054
160,pexels-photo-236397_0,0.9984207153320312,0.9913167498636688,0.9827829992514348,0.9960800842992624,0.9865987558969649
161,pexels-photo-236973_0,0.98291015625,0.9581980368006568,0.9197506538172178,0.9322076978939724,0.9856791829839515
162,pexels-photo-238622_0,0.9850082397460938,0.8418001771193946,0.7268177394689281,0.9487342346429544,0.7565299182403589
163,pexels-photo-239509_0,0.8359184265136719,0.6880425874485969,0.5244397271330171,0.526173335256076,0.9937568088494092
164,pexels-photo-240513_0,0.9985313415527344,0.9716807649871276,0.9449213161659513,0.9834723049434188,0.9601686291612153
165,pexels-photo-240561_0,0.9797744750976562,0.0942944994875299,0.0494801003944066,0.0494801003944066,1.0
166,pexels-photo-241408_0,0.9911384582519531,0.961846103309518,0.9264966459941779,0.9382530120481928,0.9866563331873168
167,pexels-photo-246490_0,0.9933052062988281,0.9953803754135946,0.9908032364223279,0.9959492630713962,0.9948121372836856
168,pexels-photo-246731_44Y6e8ihYa_0,0.960784912109375,0.9365933089904273,0.8807479931325692,0.9392698526591863,0.9339319761362938
169,pexels-photo-246807_xg04nFyEpG_0,0.9788436889648438,0.9854278117018929,0.9712742208663314,0.9871656515353313,0.9836960798199644
170,pexels-photo-247293_0,0.9873466491699219,0.9905768383971818,0.9813296108881522,0.9965475455563939,0.9846772508288292
171,pexels-photo-247306_0,0.9512596130371094,0.9543180964979711,0.9126275335758637,0.9266441704160417,0.9836958524666288
172,pexels-photo-247361_0,0.99517822265625,0.9813794525794761,0.9634396783617274,0.9890139255916149,0.973861941934918
173,pexels-photo-247878_0,0.9696197509765625,0.9819262069998501,0.9644941395713795,0.995861643558158,0.9683753950277975
174,pexels-photo-247885_0,0.9867210388183594,0.9911324979557109,0.9824208788045592,0.9976921656717337,0.9846585243636401
175,pexels-photo-247908_0,0.9673652648925781,0.9770133781870259,0.955059780210544,0.9998955056426952,0.9551551130841367
176,pexels-photo-247917_0,0.9918212890625,0.9937398535406033,0.987557598337918,0.9938152999783915,0.9936644185571224
177,pexels-photo-248571_0,0.9806900024414062,0.9876895090881677,0.9756784286592866,0.9988637313880677,0.9767625314458602
178,pexels-photo-250585_0,0.9972991943359375,0.9957385850657872,0.9915133353311357,0.9980212593960015,0.9934663287733753
179,pexels-photo-256468_0,0.9663619995117188,0.9125406649210506,0.8391492311340545,0.9801845183559542,0.8536304763318551
180,pexels-photo-256926_0,0.9790306091308594,0.9808815294776417,0.9624803767660911,0.9741628843616367,0.9876934930307487
181,pexels-photo-256963_0,0.9958915710449219,0.9905005512679163,0.9811798832698424,0.99271582892806,0.9882951385221952
182,pexels-photo-258609_0,0.9717216491699219,0.9117783569566925,0.8378608923884514,0.8744692507875633,0.9524129186245991
183,pexels-photo-258890_0,0.9663276672363281,0.961935030380391,0.9266616816218013,0.9864415474147843,0.9386166443653379
